series_id,date,units_sold,price,marketing_spend,promotion_flag
UCI_15036,2011-08-18,24,0.83,0.0,0
UCI_15036,2011-08-21,12,0.83,0.0,0
UCI_15036,2011-08-23,24,0.83,0.0,0
UCI_15036,2011-08-25,12,0.83,0.0,0
UCI_15036,2011-08-28,24,0.83,0.0,0
UCI_15036,2011-08-30,93,1.63,0.0,0
UCI_15036,2011-08-31,3,1.63,0.0,0
UCI_15036,2011-09-01,48,0.72,0.0,0
UCI_15036,2011-09-02,13,1.63,0.0,0
UCI_15036,2011-09-04,24,0.83,0.0,0
UCI_15036,2011-09-06,24,0.83,0.0,0
UCI_15036,2011-09-07,17,1.07,0.0,0
UCI_15036,2011-09-08,126,0.87,0.0,0
UCI_15036,2011-09-09,48,0.83,0.0,0
UCI_15036,2011-09-12,12,0.83,0.0,0
UCI_15036,2011-09-13,40,0.91,0.0,0
UCI_15036,2011-09-14,12,0.83,0.0,0
UCI_15036,2011-09-20,24,0.83,0.0,0
UCI_15036,2011-09-21,45,0.99,0.0,0
UCI_15036,2011-09-22,24,0.83,0.0,0
UCI_15036,2011-09-27,2,1.63,0.0,0
UCI_15036,2011-09-28,14,0.94,0.0,0
UCI_15036,2011-09-29,14,0.94,0.0,0
UCI_15036,2011-10-03,96,0.83,0.0,0
UCI_15036,2011-10-04,601,0.72,0.0,0
UCI_15036,2011-10-05,12,0.83,0.0,0
UCI_15036,2011-10-06,12,0.83,0.0,0
UCI_15036,2011-10-10,62,0.86,0.0,0
UCI_15036,2011-10-11,16,1.03,0.0,0
UCI_15036,2011-10-12,36,0.83,0.0,0
UCI_15036,2011-10-13,84,0.83,0.0,0
UCI_15036,2011-10-14,26,0.89,0.0,0
UCI_15036,2011-10-17,87,0.86,0.0,0
UCI_15036,2011-10-18,5,1.63,0.0,0
UCI_15036,2011-10-19,18,1.1,0.0,0
UCI_15036,2011-10-20,48,0.83,0.0,0
UCI_15036,2011-10-21,36,0.83,0.0,0
UCI_15036,2011-10-24,4,1.63,0.0,0
UCI_15036,2011-10-25,25,0.86,0.0,0
UCI_15036,2011-10-27,24,0.83,0.0,0
UCI_15036,2011-10-30,48,0.83,0.0,0
UCI_15036,2011-10-31,15,1.63,0.0,0
UCI_15036,2011-11-01,36,0.83,0.0,0
UCI_15036,2011-11-02,27,0.92,0.0,0
UCI_15036,2011-11-03,3,1.63,0.0,0
UCI_15036,2011-11-04,2,1.63,0.0,0
UCI_15036,2011-11-08,9,1.63,0.0,0
UCI_15036,2011-11-09,48,0.83,0.0,0
UCI_15036,2011-11-10,12,0.83,0.0,0
UCI_15036,2011-11-11,14,0.94,0.0,0
UCI_15036,2011-11-13,24,0.83,0.0,0
UCI_15036,2011-11-15,30,0.99,0.0,0
UCI_15036,2011-11-16,61,0.84,0.0,0
UCI_15036,2011-11-17,1,1.63,0.0,0
UCI_15036,2011-11-18,12,0.83,0.0,0
UCI_15036,2011-11-21,24,0.83,0.0,0
UCI_15036,2011-11-22,2,1.63,0.0,0
UCI_15036,2011-11-23,84,0.83,0.0,0
UCI_15036,2011-11-24,113,0.87,0.0,0
UCI_15036,2011-11-25,14,0.94,0.0,0
UCI_15036,2011-11-28,84,0.83,0.0,0
UCI_15036,2011-11-29,2,1.63,0.0,0
UCI_15036,2011-11-30,2,1.63,0.0,0
UCI_15036,2011-12-01,1,1.63,0.0,0
UCI_15036,2011-12-02,54,0.92,0.0,0
UCI_15036,2011-12-05,5,1.63,0.0,0
UCI_15036,2011-12-08,8,1.63,0.0,0
UCI_15036,2011-12-09,1,1.63,0.0,0
UCI_17003,2010-12-01,39,0.23,0.0,0
UCI_17003,2010-12-02,36,0.21,0.0,0
UCI_17003,2010-12-05,723,0.16,0.0,0
UCI_17003,2010-12-06,185,0.22,0.0,0
UCI_17003,2010-12-07,3,0.43,0.0,0
UCI_17003,2010-12-09,39,0.23,0.0,0
UCI_17003,2010-12-10,36,0.21,0.0,0
UCI_17003,2010-12-13,17,0.43,0.0,0
UCI_17003,2010-12-15,36,0.21,0.0,0
UCI_17003,2010-12-16,36,0.21,0.0,0
UCI_17003,2010-12-17,1,0.43,0.0,0
UCI_17003,2011-01-05,828,0.17,0.0,0
UCI_17003,2011-01-09,36,0.21,0.0,0
UCI_17003,2011-01-10,2,0.43,0.0,0
UCI_17003,2011-01-12,6,0.21,0.0,0
UCI_17003,2011-01-17,3,0.42,0.0,0
UCI_17003,2011-01-18,720,0.16,0.0,0
UCI_17003,2011-01-19,36,0.21,0.0,0
UCI_17003,2011-01-20,72,0.21,0.0,0
UCI_17003,2011-01-26,1440,0.16,0.0,0
UCI_17003,2011-01-31,38,0.22,0.0,0
UCI_17003,2011-02-01,36,0.21,0.0,0
UCI_17003,2011-02-02,72,0.21,0.0,0
UCI_17003,2011-02-14,36,0.29,0.0,0
UCI_17003,2011-02-15,36,0.29,0.0,0
UCI_17003,2011-02-17,38,0.3,0.0,0
UCI_17003,2011-02-18,36,0.29,0.0,0
UCI_17003,2011-02-20,144,0.29,0.0,0
UCI_17003,2011-03-01,108,0.29,0.0,0
UCI_17003,2011-03-02,36,0.29,0.0,0
UCI_17003,2011-03-09,144,0.29,0.0,0
UCI_17003,2011-03-13,108,0.29,0.0,0
UCI_17003,2011-03-15,36,0.29,0.0,0
UCI_17003,2011-03-16,720,0.25,0.0,0
UCI_17003,2011-03-17,720,0.25,0.0,0
UCI_17003,2011-03-18,720,0.25,0.0,0
UCI_17003,2011-03-21,12,0.29,0.0,0
UCI_17003,2011-03-23,36,0.29,0.0,0
UCI_17003,2011-03-29,756,0.25,0.0,0
UCI_17003,2011-04-03,13,0.29,0.0,0
UCI_17003,2011-04-05,110,0.3,0.0,0
UCI_17003,2011-04-06,36,0.29,0.0,0
UCI_17003,2011-04-11,1,0.29,0.0,0
UCI_17003,2011-04-14,36,0.29,0.0,0
UCI_17003,2011-04-15,36,0.29,0.0,0
UCI_17003,2011-04-19,7,0.63,0.0,0
UCI_17003,2011-04-21,4,0.63,0.0,0
UCI_17003,2011-04-26,15,0.31,0.0,0
UCI_17003,2011-04-27,108,0.29,0.0,0
UCI_17003,2011-04-28,144,0.25,0.0,0
UCI_17003,2011-05-03,6,0.29,0.0,0
UCI_17003,2011-05-04,36,0.29,0.0,0
UCI_17003,2011-05-06,36,0.29,0.0,0
UCI_17003,2011-05-09,24,0.29,0.0,0
UCI_17003,2011-05-12,144,0.29,0.0,0
UCI_17003,2011-05-13,342,0.29,0.0,0
UCI_17003,2011-05-16,36,0.29,0.0,0
UCI_17003,2011-05-18,756,0.25,0.0,0
UCI_17003,2011-05-23,720,0.25,0.0,0
UCI_17003,2011-05-24,1,0.29,0.0,0
UCI_17003,2011-05-25,72,0.29,0.0,0
UCI_17003,2011-05-31,36,0.29,0.0,0
UCI_17003,2011-06-01,324,0.29,0.0,0
UCI_17003,2011-06-07,85,0.29,0.0,0
UCI_17003,2011-06-08,756,0.25,0.0,0
UCI_17003,2011-06-09,36,0.29,0.0,0
UCI_17003,2011-06-12,36,0.29,0.0,0
UCI_17003,2011-06-15,720,0.21,0.0,0
UCI_17003,2011-06-19,117,0.29,0.0,0
UCI_17003,2011-06-21,144,0.29,0.0,0
UCI_17003,2011-06-22,720,0.25,0.0,0
UCI_17003,2011-06-27,14,0.29,0.0,0
UCI_17003,2011-06-29,38,0.31,0.0,0
UCI_17003,2011-07-01,36,0.29,0.0,0
UCI_17003,2011-07-04,180,0.29,0.0,0
UCI_17003,2011-07-06,36,0.29,0.0,0
UCI_17003,2011-07-07,30,0.29,0.0,0
UCI_17003,2011-07-10,72,0.29,0.0,0
UCI_17003,2011-07-12,36,0.29,0.0,0
UCI_17003,2011-07-14,36,0.29,0.0,0
UCI_17003,2011-07-15,216,0.29,0.0,0
UCI_17003,2011-07-17,724,0.25,0.0,0
UCI_17003,2011-07-19,144,0.29,0.0,0
UCI_17003,2011-07-20,36,0.29,0.0,0
UCI_17003,2011-07-21,1,0.29,0.0,0
UCI_17003,2011-07-24,108,0.29,0.0,0
UCI_17003,2011-07-26,149,0.3,0.0,0
UCI_17003,2011-08-01,36,0.29,0.0,0
UCI_17003,2011-08-02,1,0.63,0.0,0
UCI_17003,2011-08-03,36,0.29,0.0,0
UCI_17003,2011-08-05,1,0.63,0.0,0
UCI_17003,2011-08-07,36,0.29,0.0,0
UCI_17003,2011-08-10,36,0.29,0.0,0
UCI_17003,2011-08-11,36,0.29,0.0,0
UCI_17003,2011-08-12,72,0.29,0.0,0
UCI_17003,2011-08-16,42,0.29,0.0,0
UCI_17003,2011-08-18,36,0.29,0.0,0
UCI_17003,2011-08-23,108,0.29,0.0,0
UCI_17003,2011-08-24,760,0.25,0.0,0
UCI_17003,2011-08-25,36,0.29,0.0,0
UCI_17003,2011-08-28,36,0.29,0.0,0
UCI_17003,2011-08-30,2,0.63,0.0,0
UCI_17003,2011-08-31,180,0.29,0.0,0
UCI_17003,2011-09-01,108,0.25,0.0,0
UCI_17003,2011-09-02,1,0.83,0.0,0
UCI_17003,2011-09-07,72,0.39,0.0,0
UCI_17003,2011-09-08,108,0.39,0.0,0
UCI_17003,2011-09-14,1,0.83,0.0,0
UCI_17003,2011-09-15,72,0.39,0.0,0
UCI_17003,2011-09-16,36,0.39,0.0,0
UCI_17003,2011-09-19,720,0.32,0.0,0
UCI_17003,2011-09-22,108,0.39,0.0,0
UCI_17003,2011-09-25,29,0.39,0.0,0
UCI_17003,2011-09-26,108,0.39,0.0,0
UCI_17003,2011-09-28,760,0.17,0.0,0
UCI_17003,2011-09-29,36,0.39,0.0,0
UCI_17003,2011-10-02,27,0.39,0.0,0
UCI_17003,2011-10-03,36,0.39,0.0,0
UCI_17003,2011-10-05,36,0.39,0.0,0
UCI_17003,2011-10-07,252,0.39,0.0,0
UCI_17003,2011-10-09,52,0.39,0.0,0
UCI_17003,2011-10-10,36,0.39,0.0,0
UCI_17003,2011-10-14,36,0.39,0.0,0
UCI_17003,2011-10-18,108,0.34,0.0,0
UCI_17003,2011-10-20,36,0.39,0.0,0
UCI_17003,2011-10-23,60,0.39,0.0,0
UCI_17003,2011-10-25,54,0.39,0.0,0
UCI_17003,2011-10-27,1476,0.29,0.0,0
UCI_17003,2011-10-30,154,0.39,0.0,0
UCI_17003,2011-10-31,37,0.4,0.0,0
UCI_17003,2011-11-04,27,0.39,0.0,0
UCI_17003,2011-11-06,36,0.39,0.0,0
UCI_17003,2011-11-09,9,0.39,0.0,0
UCI_17003,2011-11-10,36,0.39,0.0,0
UCI_17003,2011-11-13,64,0.39,0.0,0
UCI_17003,2011-11-14,190,0.41,0.0,0
UCI_17003,2011-11-16,87,0.39,0.0,0
UCI_17003,2011-11-18,2,0.39,0.0,0
UCI_17003,2011-11-20,36,0.39,0.0,0
UCI_17003,2011-11-21,108,0.39,0.0,0
UCI_17003,2011-11-22,130,0.41,0.0,0
UCI_17003,2011-11-23,4,0.63,0.0,0
UCI_17003,2011-11-24,51,0.39,0.0,0
UCI_17003,2011-11-25,37,0.39,0.0,0
UCI_17003,2011-11-27,144,0.39,0.0,0
UCI_17003,2011-11-29,38,0.41,0.0,0
UCI_17003,2011-11-30,72,0.39,0.0,0
UCI_17003,2011-12-01,14,0.42,0.0,0
UCI_17003,2011-12-02,1,0.83,0.0,0
UCI_17003,2011-12-04,5,0.39,0.0,0
UCI_17003,2011-12-05,17,0.4,0.0,0
UCI_17003,2011-12-06,114,0.39,0.0,0
UCI_17003,2011-12-07,70,0.39,0.0,0
UCI_17003,2011-12-08,76,0.41,0.0,0
UCI_20724,2010-12-01,4,1.66,0.0,0
UCI_20724,2010-12-02,21,0.85,0.0,0
UCI_20724,2010-12-03,39,1.51,0.0,0
UCI_20724,2010-12-05,27,0.85,0.0,0
UCI_20724,2010-12-06,12,1.32,0.0,0
UCI_20724,2010-12-07,80,2.3,0.0,0
UCI_20724,2010-12-08,47,0.97,0.0,0
UCI_20724,2010-12-09,16,1.0,0.0,0
UCI_20724,2010-12-10,118,1.89,0.0,0
UCI_20724,2010-12-12,11,0.85,0.0,0
UCI_20724,2010-12-13,28,1.08,0.0,0
UCI_20724,2010-12-14,105,2.27,0.0,0
UCI_20724,2010-12-15,21,0.85,0.0,0
UCI_20724,2010-12-16,30,0.85,0.0,0
UCI_20724,2010-12-17,26,1.04,0.0,0
UCI_20724,2010-12-20,22,0.81,0.0,0
UCI_20724,2010-12-21,135,2.51,0.0,0
UCI_20724,2010-12-22,10,0.85,0.0,0
UCI_20724,2010-12-23,4,2.51,0.0,0
UCI_20724,2011-01-04,40,0.85,0.0,0
UCI_20724,2011-01-05,1,1.66,0.0,0
UCI_20724,2011-01-06,56,1.89,0.0,0
UCI_20724,2011-01-07,131,0.76,0.0,0
UCI_20724,2011-01-09,50,0.85,0.0,0
UCI_20724,2011-01-10,25,1.01,0.0,0
UCI_20724,2011-01-11,60,2.45,0.0,0
UCI_20724,2011-01-12,16,1.0,0.0,0
UCI_20724,2011-01-13,32,0.9,0.0,0
UCI_20724,2011-01-14,242,0.93,0.0,0
UCI_20724,2011-01-16,10,0.85,0.0,0
UCI_20724,2011-01-17,13,1.03,0.0,0
UCI_20724,2011-01-18,48,2.11,0.0,0
UCI_20724,2011-01-19,21,0.89,0.0,0
UCI_20724,2011-01-20,2,1.63,0.0,0
UCI_20724,2011-01-21,42,2.3,0.0,0
UCI_20724,2011-01-24,23,0.85,0.0,0
UCI_20724,2011-01-25,47,2.12,0.0,0
UCI_20724,2011-01-26,20,0.85,0.0,0
UCI_20724,2011-01-27,10,0.85,0.0,0
UCI_20724,2011-01-28,42,1.63,0.0,0
UCI_20724,2011-01-31,24,1.79,0.0,0
UCI_20724,2011-02-01,70,0.85,0.0,0
UCI_20724,2011-02-02,1,1.63,0.0,0
UCI_20724,2011-02-03,60,0.85,0.0,0
UCI_20724,2011-02-04,36,2.44,0.0,0
UCI_20724,2011-02-06,120,0.74,0.0,0
UCI_20724,2011-02-07,1,1.63,0.0,0
UCI_20724,2011-02-08,71,1.73,0.0,0
UCI_20724,2011-02-09,107,0.78,0.0,0
UCI_20724,2011-02-11,28,1.88,0.0,0
UCI_20724,2011-02-13,10,0.85,0.0,0
UCI_20724,2011-02-14,16,0.85,0.0,0
UCI_20724,2011-02-15,2,1.63,0.0,0
UCI_20724,2011-02-16,31,0.88,0.0,0
UCI_20724,2011-02-17,37,1.48,0.0,0
UCI_20724,2011-02-18,11,0.92,0.0,0
UCI_20724,2011-02-20,100,0.72,0.0,0
UCI_20724,2011-02-21,210,0.73,0.0,0
UCI_20724,2011-02-22,10,0.85,0.0,0
UCI_20724,2011-02-23,42,2.09,0.0,0
UCI_20724,2011-02-24,31,0.88,0.0,0
UCI_20724,2011-02-25,33,1.48,0.0,0
UCI_20724,2011-02-27,100,0.72,0.0,0
UCI_20724,2011-02-28,49,0.87,0.0,0
UCI_20724,2011-03-01,100,0.72,0.0,0
UCI_20724,2011-03-02,20,0.85,0.0,0
UCI_20724,2011-03-03,15,0.85,0.0,0
UCI_20724,2011-03-04,22,0.92,0.0,0
UCI_20724,2011-03-06,17,0.85,0.0,0
UCI_20724,2011-03-07,81,2.25,0.0,0
UCI_20724,2011-03-08,49,0.88,0.0,0
UCI_20724,2011-03-09,26,1.03,0.0,0
UCI_20724,2011-03-10,113,0.74,0.0,0
UCI_20724,2011-03-11,55,2.15,0.0,0
UCI_20724,2011-03-13,2,0.85,0.0,0
UCI_20724,2011-03-14,5,0.85,0.0,0
UCI_20724,2011-03-15,65,2.04,0.0,0
UCI_20724,2011-03-17,76,0.78,0.0,0
UCI_20724,2011-03-18,36,2.01,0.0,0
UCI_20724,2011-03-21,36,0.85,0.0,0
UCI_20724,2011-03-22,148,1.21,0.0,0
UCI_20724,2011-03-23,120,0.74,0.0,0
UCI_20724,2011-03-24,10,0.85,0.0,0
UCI_20724,2011-03-25,50,0.85,0.0,0
UCI_20724,2011-03-28,36,0.94,0.0,0
UCI_20724,2011-03-29,378,1.66,0.0,0
UCI_20724,2011-03-30,20,0.85,0.0,0
UCI_20724,2011-03-31,58,1.93,0.0,0
UCI_20724,2011-04-01,10,0.85,0.0,0
UCI_20724,2011-04-04,33,0.92,0.0,0
UCI_20724,2011-04-05,3,0.85,0.0,0
UCI_20724,2011-04-06,62,2.46,0.0,0
UCI_20724,2011-04-07,26,0.85,0.0,0
UCI_20724,2011-04-08,41,0.87,0.0,0
UCI_20724,2011-04-10,13,0.85,0.0,0
UCI_20724,2011-04-11,58,1.77,0.0,0
UCI_20724,2011-04-12,10,0.85,0.0,0
UCI_20724,2011-04-13,10,0.85,0.0,0
UCI_20724,2011-04-14,108,0.73,0.0,0
UCI_20724,2011-04-15,83,1.88,0.0,0
UCI_20724,2011-04-17,1,0.85,0.0,0
UCI_20724,2011-04-18,41,1.0,0.0,0
UCI_20724,2011-04-19,30,1.03,0.0,0
UCI_20724,2011-04-20,62,1.68,0.0,0
UCI_20724,2011-04-21,61,0.85,0.0,0
UCI_20724,2011-04-26,36,1.54,0.0,0
UCI_20724,2011-04-27,77,0.8,0.0,0
UCI_20724,2011-04-28,112,0.73,0.0,0
UCI_20724,2011-05-03,88,1.72,0.0,0
UCI_20724,2011-05-04,12,0.85,0.0,0
UCI_20724,2011-05-05,51,0.87,0.0,0
UCI_20724,2011-05-06,15,1.11,0.0,0
UCI_20724,2011-05-08,5,0.85,0.0,0
UCI_20724,2011-05-09,122,0.76,0.0,0
UCI_20724,2011-05-10,115,1.76,0.0,0
UCI_20724,2011-05-11,1,1.63,0.0,0
UCI_20724,2011-05-12,320,0.73,0.0,0
UCI_20724,2011-05-13,52,1.84,0.0,0
UCI_20724,2011-05-16,52,0.88,0.0,0
UCI_20724,2011-05-17,54,1.57,0.0,0
UCI_20724,2011-05-18,20,0.85,0.0,0
UCI_20724,2011-05-19,12,1.17,0.0,0
UCI_20724,2011-05-20,31,0.88,0.0,0
UCI_20724,2011-05-22,33,0.85,0.0,0
UCI_20724,2011-05-23,24,0.88,0.0,0
UCI_20724,2011-05-24,10,1.08,0.0,0
UCI_20724,2011-05-25,16,0.9,0.0,0
UCI_20724,2011-05-26,26,0.85,0.0,0
UCI_20724,2011-05-27,93,2.08,0.0,0
UCI_20724,2011-05-29,17,0.85,0.0,0
UCI_20724,2011-05-31,61,1.4,0.0,0
UCI_20724,2011-06-01,114,0.76,0.0,0
UCI_20724,2011-06-03,22,0.92,0.0,0
UCI_20724,2011-06-05,47,0.85,0.0,0
UCI_20724,2011-06-07,152,0.77,0.0,0
UCI_20724,2011-06-08,84,2.21,0.0,0
UCI_20724,2011-06-09,11,0.92,0.0,0
UCI_20724,2011-06-10,151,1.03,0.0,0
UCI_20724,2011-06-12,156,0.77,0.0,0
UCI_20724,2011-06-14,37,2.05,0.0,0
UCI_20724,2011-06-15,20,0.85,0.0,0
UCI_20724,2011-06-16,42,0.89,0.0,0
UCI_20724,2011-06-17,58,1.49,0.0,0
UCI_20724,2011-06-19,2,0.85,0.0,0
UCI_20724,2011-06-20,28,0.88,0.0,0
UCI_20724,2011-06-21,54,1.27,0.0,0
UCI_20724,2011-06-22,20,0.85,0.0,0
UCI_20724,2011-06-23,28,0.93,0.0,0
UCI_20724,2011-06-24,222,0.74,0.0,0
UCI_20724,2011-06-26,6,0.85,0.0,0
