series_id,date,units_sold,price,marketing_spend,promotion_flag
FOODS_3_090__CA_1,2011-04-01,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-02,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-03,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-04,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-05,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-06,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-07,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-08,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-09,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-10,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-11,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-12,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-13,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-14,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-15,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-16,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-17,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-18,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-19,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-20,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-21,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-22,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-23,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-24,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-25,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-26,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-27,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-28,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-29,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-04-30,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-01,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-02,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-03,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-04,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-05,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-06,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-07,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-08,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-09,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-10,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-11,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-12,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-13,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-14,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-15,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-16,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-17,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-18,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-19,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-20,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-21,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-22,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-23,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-24,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-25,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-26,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-27,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-28,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-29,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-30,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-05-31,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-01,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-02,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-03,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-04,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-05,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-06,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-07,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-08,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-09,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-10,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-11,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-12,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-13,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-14,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-15,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-16,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-17,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-18,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-19,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-20,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-21,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-22,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-23,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-24,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-25,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-26,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-27,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-28,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-29,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-06-30,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-01,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-02,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-03,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-04,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-05,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-06,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-07,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-08,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-09,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-10,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-11,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-12,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-13,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-14,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-15,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-16,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-17,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-18,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-19,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-20,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-21,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-22,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-23,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-24,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-25,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-26,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-27,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-28,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-29,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-30,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-07-31,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-01,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-02,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-03,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-04,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-05,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-06,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-07,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-08,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-09,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-10,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-11,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-12,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-13,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-14,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-15,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-16,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-17,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-18,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-19,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-20,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-21,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-22,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-23,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-24,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-25,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-26,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-27,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-28,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-29,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-30,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-08-31,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-01,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-02,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-03,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-04,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-05,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-06,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-07,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-08,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-09,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-10,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-11,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-12,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-13,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-14,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-15,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-16,0,1.25,0.0,0
FOODS_3_090__CA_1,2011-09-17,0,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-18,0,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-19,0,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-20,0,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-21,0,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-22,0,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-23,145,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-24,126,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-25,100,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-26,106,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-27,80,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-28,130,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-29,60,1.28,0.0,0
FOODS_3_090__CA_1,2011-09-30,156,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-01,202,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-02,26,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-03,51,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-04,124,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-05,133,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-06,44,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-07,128,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-08,168,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-09,146,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-10,51,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-11,176,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-12,96,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-13,100,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-14,105,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-15,122,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-16,112,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-17,68,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-18,121,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-19,106,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-20,104,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-21,270,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-22,187,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-23,252,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-24,138,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-25,223,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-26,100,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-27,141,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-28,134,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-29,254,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-30,225,1.28,0.0,0
FOODS_3_090__CA_1,2011-10-31,132,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-01,215,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-02,128,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-03,100,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-04,120,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-05,143,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-06,150,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-07,82,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-08,101,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-09,157,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-10,146,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-11,166,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-12,178,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-13,212,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-14,156,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-15,114,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-16,54,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-17,130,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-18,145,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-19,211,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-20,170,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-21,38,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-22,193,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-23,322,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-24,180,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-25,104,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-26,129,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-27,128,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-28,78,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-29,81,1.28,0.0,0
FOODS_3_090__CA_1,2011-11-30,120,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-01,63,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-02,130,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-03,159,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-04,143,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-05,91,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-06,67,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-07,100,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-08,97,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-09,107,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-10,174,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-11,159,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-12,61,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-13,47,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-14,118,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-15,133,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-16,146,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-17,154,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-18,116,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-19,92,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-20,102,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-21,145,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-22,178,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-23,213,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-24,271,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-25,0,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-26,121,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-27,70,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-28,137,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-29,123,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-30,216,1.28,0.0,0
FOODS_3_090__CA_1,2011-12-31,206,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-01,56,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-02,57,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-03,76,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-04,44,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-05,108,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-06,103,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-07,121,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-08,186,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-09,52,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-10,52,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-11,94,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-12,65,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-13,98,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-14,186,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-15,117,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-16,83,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-17,84,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-18,69,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-19,51,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-20,129,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-21,158,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-22,126,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-23,50,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-24,100,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-25,79,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-26,56,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-27,120,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-28,82,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-29,97,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-30,124,1.28,0.0,0
FOODS_3_090__CA_1,2012-01-31,53,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-01,92,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-02,50,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-03,114,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-04,165,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-05,115,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-06,57,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-07,36,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-08,133,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-09,71,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-10,122,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-11,104,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-12,122,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-13,69,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-14,134,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-15,117,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-16,11,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-17,0,1.28,0.0,0
FOODS_3_090__CA_1,2012-02-18,84,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-19,68,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-20,50,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-21,148,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-22,60,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-23,81,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-24,96,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-25,88,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-26,57,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-27,59,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-28,61,1.44,0.0,0
FOODS_3_090__CA_1,2012-02-29,99,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-01,77,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-02,66,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-03,133,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-04,129,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-05,43,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-06,58,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-07,48,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-08,97,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-09,88,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-10,133,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-11,99,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-12,43,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-13,37,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-14,73,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-15,46,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-16,62,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-17,76,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-18,69,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-19,77,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-20,30,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-21,36,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-22,61,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-23,13,1.44,0.0,0
FOODS_3_090__CA_1,2012-03-24,98,1.48,0.0,0
FOODS_3_090__CA_1,2012-03-25,75,1.48,0.0,0
